,Time,ch0z,ch1z,complete_dose,smoothdose,Z
182,32.080393,0.016447024513983992,0.004745085220751299,0.013129131606240603,0.013129131606240603,71.43165274881815
183,32.202621,0.01626108325546018,0.004843618195353661,0.013257858400232804,0.013257858400232804,69.99488975707064
184,32.324839,0.01652869770892088,0.004683933970735106,0.013291828515516258,0.013291828515516258,68.76892818788448
185,32.447073,0.016404184090243842,0.0048251000767047,0.01345467089397292,0.01345467089397292,67.68243364879464
186,32.569296,0.016872388463249188,0.00473029836481519,0.013542008158603286,0.013542008158603286,66.2149380363316
187,32.691514,0.016794446531025162,0.004706183352096935,0.013726954032233132,0.013726954032233132,64.93370161786197
188,32.813728999999995,0.016981355153956015,0.00454504808086782,0.013782698850411829,0.013782698850411829,63.788305873570806
189,32.935941,0.016981631543786596,0.004928055288596366,0.013873390958704322,0.013873390958704322,62.53144231830635
190,33.058168,0.017060748132790605,0.004782052360591597,0.013929615937128255,0.013929615937128255,61.18082873001529
191,33.180398,0.017228654954868958,0.004887356886043214,0.014020759951357965,0.014020759951357965,59.87398399241022
192,33.30261,0.01724385639555096,0.004728847318204632,0.014110450045208665,0.014110450045208665,58.64392283428265
193,33.424828999999995,0.01748638847188637,0.004896546847910056,0.014207637538903042,0.014207637538903042,57.32397564924602
194,33.547044,0.017620022954972607,0.004861099852137966,0.014284210245908648,0.014284210245908648,55.95685656925147
195,33.669253999999995,0.017408792026950577,0.004832769894503338,0.014353761580653069,0.014353761580653069,54.75667118166706
196,33.791467,0.017604061442256527,0.004955970661485112,0.01438432930804745,0.01438432930804745,53.5288563150464
197,33.913692999999995,0.017530541747321795,0.005066319301344846,0.014498091064665477,0.014498091064665477,52.19610380535767
198,34.035907,0.017912167005897442,0.004721039305490702,0.014611390407177295,0.014611390407177295,50.98838482989947
199,34.158154,0.018124019811038276,0.004950304669958199,0.01470217272818842,0.01470217272818842,49.62680749581793
200,34.280377,0.018049463654238877,0.005145574085264137,0.014780505275100256,0.014780505275100256,48.31849376348154
201,34.402604,0.01827582692548527,0.0050570602420203685,0.014812505288354197,0.014812505288354197,47.16981156420147
202,34.524804,0.01826739703565253,0.005296482932761728,0.014935973778388038,0.014935973778388038,45.86245220273702
203,34.647022,0.018419618734845374,0.005033359814047985,0.015012060343710292,0.015012060343710292,44.58965074796245
204,34.769231999999995,0.0184383441458673,0.005015463572517828,0.015151277125431817,0.015151277125431817,43.31492668129164
205,34.891452,0.018717774264585364,0.005111716331017894,0.01522615255657145,0.01522615255657145,42.03979106110353
206,35.013675,0.01870291831119159,0.005166717907303643,0.015336388781956067,0.015336388781956067,40.73190678766224
207,35.135895999999995,0.01884829936207755,0.005075716555584623,0.015408759026229601,0.015408759026229601,39.35964925518658
208,35.258117,0.018864329972251292,0.005119109758985945,0.01548703252094124,0.01548703252094124,38.251886294551525
209,35.380329,0.018858525785809075,0.00519380411070065,0.015568422196334147,0.015568422196334147,36.96375787994231
210,35.502556,0.019410476277480663,0.005366685949729478,0.015642657228199647,0.015642657228199647,35.67673110389126
211,35.624777,0.019154746586734977,0.0053105788141213995,0.01576366876902369,0.01576366876902369,34.390127868241905
212,35.746986,0.019533815239377736,0.005444282394665286,0.015817543036452067,0.015817543036452067,33.025660861188044
213,35.8692,0.019374752891877997,0.005411944784487229,0.015936226155256573,0.015936226155256573,31.84868077086088
214,35.991420999999995,0.019633039188556557,0.005348858805656959,0.01600467797257524,0.01600467797257524,30.60608035189989
215,36.113646,0.019536579137683554,0.00533282819548322,0.016160197706441295,0.016160197706441295,29.37138568325736
216,36.235879,0.019889598048793995,0.005265527271736591,0.01628940095005311,0.01628940095005311,27.9986740568537
217,36.358107,0.02014836802767608,0.005491199568406521,0.016372839951505815,0.016372839951505815,26.634771983923716
218,36.480322,0.019991724091193923,0.005602515572673284,0.016429096953935646,0.016429096953935646,25.51954237369301
219,36.60255,0.020095370277662047,0.005517111115023547,0.016486042974158472,0.016486042974158472,24.210764224114257
220,36.72477,0.020358838883664025,0.005630569140477333,0.016606869048227297,0.016606869048227297,22.873058795671284
221,36.84698,0.020336934989590428,0.005278863081062155,0.016714282117332696,0.016714282117332696,21.66585904495952
222,36.969206,0.02068525527358097,0.0054835988480655224,0.016747051331734746,0.016747051331734746,20.39218549375852
223,37.091434,0.02033361831162345,0.005734768106606626,0.01678248058052978,0.01678248058052978,19.070427007177276
224,37.213646,0.02067758545578234,0.005474477983656329,0.016812320528804565,0.016812320528804565,17.7765238179731
225,37.335858,0.02065201939645353,0.005472059572638738,0.016814952002544636,0.016814952002544636,16.51445662264706
226,37.458076,0.020428143633682384,0.005583444674363152,0.01688667852905879,0.01688667852905879,15.263934169295853
227,37.580289,0.020668879176119013,0.00537014082261175,0.01678524552777608,0.01678524552777608,13.935025131983878
228,37.702513,0.020081688981048257,0.005218057318334189,0.016622023652654454,0.016622023652654454,12.75551941766622
229,37.824743,0.01954639097666921,0.005029559453877491,0.016249875980294898,0.016249875980294898,11.416789602086794
230,37.946969,0.01915612853588788,0.004937798030124375,0.015898862368782078,0.015898862368782078,10.076595957322295
231,38.069203,0.018750871946797504,0.004864001945359062,0.015417516891870332,0.015417516891870332,8.934407166342226
232,38.191419,0.017682003374480542,0.004363390864718014,0.014632066033967384,0.014632066033967384,7.604635398051755
233,38.313645,0.0162939736452994,0.004148221381610186,0.013670751657551994,0.013670751657551994,6.28840228495784
234,38.435861,0.015370555221326035,0.004110839657024017,0.012922060464224646,0.012922060464224646,5.084049078842497
235,38.558066,0.015002749454279476,0.0038109566908429084,0.012535192831099507,0.012535192831099507,3.810736944654934
236,38.680286,0.015039232911916256,0.0040672391612497595,0.012381434784909634,0.012381434784909634,2.3635173278747743
237,38.802493,0.014771134776252021,0.003952882868846593,0.012349025298261679,0.012349025298261679,1.164363571184083
238,38.924707,0.015079309437350585,0.004015346970558053,0.012341907366254618,0.012341907366254618,-0.0435981156701927
239,39.046927,0.014889913305944498,0.0039531592586771755,0.012391836346916376,0.012391836346916376,-1.3718863408926154
240,39.169142,0.014971586500881387,0.004020805669712042,0.012351458212855347,0.012351458212855347,-2.6886419053683426
241,39.291369,0.015010972051739272,0.003939685254436319,0.012336973154498478,0.012336973154498478,-3.85809749306776
242,39.413585,0.014860961471191071,0.003988882644279849,0.012338360174977742,0.012338360174977742,-4.891595737776186
243,39.535809,0.014984300433088139,0.0038048761145701073,0.012351337953043181,0.012351337953043181,-5.128453593224833
244,39.658016,0.015005098767839418,0.004071385008708486,0.012358976309175032,0.012358976309175032,-5.128453593224833
245,39.780235,0.014959494445793437,0.0040050514493688814,0.012361164960079303,0.012361164960079303,-5.128453593224833
246,39.902456,0.014926949543242453,0.004105726445158257,0.01235455458002834,0.01235455458002834,-5.128453593224833
247,40.024688,0.015062242365312178,0.003954679402745366,0.012359276477748165,0.012359276477748165,-5.128453593224833
248,40.146905,0.015024307861064838,0.004007055275640603,0.012357492718273175,0.012357492718273175,-5.128453593224833
249,40.269122,0.015282317767912836,0.004177933288397714,0.012359258417877522,0.012359258417877522,-5.128453593224833
250,40.391331,0.014857713890681745,0.004014932385812175,0.012338989526731688,0.012338989526731688,-5.128453593224833
251,40.513563,0.015043447856832618,0.004016728919710956,0.012333376592632776,0.012333376592632776,-5.128453593224833
252,40.635781,0.01491976340764733,0.004044160610396191,0.012323046664156782,0.012323046664156782,-5.128453593224833
253,40.757995,0.014983885848342272,0.00364989051707144,0.012331160362773805,0.012331160362773805,-5.128453593224833
254,40.880223,0.014977667077154193,0.003988053474788112,0.0122999449504951,0.0122999449504951,-5.128453593224833
255,41.002447,0.01476719622116624,0.003990955568009217,0.01216449429413509,0.01216449429413509,-5.027351586376085
256,41.124663,0.014672394509276725,0.004014310508693358,0.012233534991678995,0.012233534991678995,-5.027351586376085
257,41.246877,0.015062726047515684,0.0038175900467768697,0.012227832306431171,0.012227832306431171,-5.027351586376085
258,41.369082,0.014844101691525592,0.003937612330706951,0.012439003157016204,0.012439003157016204,-5.027351586376085
259,41.4913,0.015115723797529738,0.0038505495340737292,0.012229552482231731,0.012229552482231731,-5.027351586376085
